tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,MonthlyChargeRatio,churn_binary
17,82.65,1470.05,Female,1,No,No,Yes,Yes,Fiber optic,81.66944444444444,0
35,19.85,739.35,Female,0,Yes,Yes,Yes,No,No,20.5375,0
8,19.2,161.95,Female,0,No,No,Yes,No,No,17.994444444444444,0
46,94.9,4422.95,Male,0,No,No,Yes,Yes,Fiber optic,94.10531914893616,0
7,73.85,511.25,Female,0,No,No,Yes,Yes,Fiber optic,63.90625,1
2,80.6,155.8,Female,0,No,No,Yes,Yes,Fiber optic,51.93333333333334,1
68,75.8,5293.95,Male,0,Yes,Yes,Yes,Yes,DSL,76.72391304347826,1
43,104.6,4759.85,Female,0,No,No,Yes,Yes,Fiber optic,108.1784090909091,1
68,88.15,6148.45,Female,0,No,No,Yes,Yes,DSL,89.10797101449275,0
36,94.8,3565.65,Female,0,No,No,Yes,No,Fiber optic,96.36891891891892,0
63,103.4,6603.0,Male,0,Yes,No,Yes,Yes,Fiber optic,103.171875,1
32,54.65,1830.1,Female,1,No,No,Yes,No,DSL,55.45757575757575,0
71,85.75,6223.8,Female,0,Yes,No,Yes,Yes,DSL,86.44166666666666,0
66,67.45,4508.65,Female,0,Yes,Yes,Yes,Yes,DSL,67.29328358208954,0
63,20.5,1328.15,Male,0,No,No,Yes,No,No,20.75234375,0
41,20.25,865.0,Female,0,No,Yes,Yes,No,No,20.595238095238095,0
1,72.1,72.1,Female,1,No,No,Yes,Yes,Fiber optic,36.05,0
2,90.4,168.2,Female,0,No,No,Yes,No,Fiber optic,56.06666666666666,1
70,19.45,1303.5,Female,0,Yes,No,Yes,No,No,18.359154929577464,0
23,44.95,996.85,Female,0,No,No,No,No phone service,DSL,41.53541666666667,0
64,97.0,6430.9,Female,1,Yes,No,Yes,No,Fiber optic,98.93692307692307,0
37,62.8,2278.75,Male,0,Yes,Yes,Yes,Yes,DSL,59.9671052631579,0
17,44.6,681.4,Male,0,No,Yes,Yes,No,DSL,37.855555555555554,0
7,89.15,574.35,Female,1,No,No,Yes,No,Fiber optic,71.79375,0
4,84.8,371.9,Male,0,Yes,Yes,Yes,Yes,Fiber optic,74.38,1
21,41.9,840.1,Female,1,No,No,No,No phone service,DSL,38.18636363636364,1
10,80.25,846.0,Female,0,No,No,Yes,No,Fiber optic,76.9090909090909,1
16,54.1,889.0,Female,1,No,No,Yes,Yes,DSL,52.294117647058826,0
64,105.25,6823.4,Male,0,Yes,No,Yes,Yes,Fiber optic,104.97538461538461,0
27,30.75,805.1,Male,1,Yes,No,No,No phone service,DSL,28.75357142857143,1
42,97.1,4016.75,Male,0,Yes,Yes,Yes,Yes,Fiber optic,93.41279069767442,0
5,20.2,83.75,Male,0,No,Yes,Yes,No,No,13.958333333333334,0
41,98.8,3959.15,Female,0,No,No,Yes,No,Fiber optic,94.26547619047619,0
58,50.3,2878.55,Male,0,Yes,No,Yes,No,DSL,48.78898305084746,0
47,20.55,945.7,Female,0,No,No,Yes,No,No,19.702083333333334,0
18,75.9,1373.05,Male,0,No,No,Yes,No,Fiber optic,72.26578947368421,0
5,96.5,492.55,Male,0,No,No,Yes,No,Fiber optic,82.09166666666667,1
23,59.95,1406.0,Male,0,Yes,No,Yes,No,DSL,58.583333333333336,0
1,19.15,19.15,Female,0,No,No,Yes,No,No,9.575,0
71,98.65,6962.85,Male,0,Yes,No,Yes,Yes,Fiber optic,96.70625000000001,0
72,112.6,8126.65,Male,0,Yes,Yes,Yes,Yes,Fiber optic,111.32397260273972,0
33,20.6,690.25,Male,0,Yes,Yes,Yes,No,No,20.301470588235293,0
2,85.65,181.5,Male,0,No,No,Yes,Yes,Fiber optic,60.5,1
24,35.75,830.8,Male,0,No,Yes,No,No phone service,DSL,33.232,0
56,99.75,5608.4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,98.39298245614034,0
37,96.1,3646.8,Male,0,No,No,Yes,No,Fiber optic,95.96842105263158,0
43,85.1,3662.25,Female,0,No,No,Yes,Yes,DSL,83.23295454545455,0
1,25.35,25.35,Male,0,No,No,No,No phone service,DSL,12.675,0
25,104.95,2566.5,Female,0,Yes,No,Yes,Yes,Fiber optic,98.71153846153847,1
61,89.65,5308.7,Female,0,No,No,Yes,Yes,DSL,85.6241935483871,0
17,86.75,1410.25,Male,0,No,No,Yes,Yes,Fiber optic,78.34722222222223,0
41,86.2,3339.05,Female,0,Yes,No,Yes,No,Fiber optic,79.50119047619049,0
1,50.65,50.65,Male,0,No,No,Yes,No,DSL,25.325,1
72,64.8,4732.35,Male,1,Yes,Yes,No,No phone service,DSL,64.82671232876713,0
1,90.85,90.85,Male,0,No,No,Yes,Yes,Fiber optic,45.425,1
48,108.1,5067.45,Male,0,No,No,Yes,Yes,Fiber optic,103.41734693877551,0
11,19.95,214.75,Male,1,Yes,No,Yes,No,No,17.895833333333332,1
55,85.45,4874.7,Female,1,Yes,No,Yes,Yes,Fiber optic,87.04821428571428,1
42,54.75,2348.45,Female,0,No,No,No,No phone service,DSL,54.61511627906976,0
44,90.4,4063.0,Male,0,No,No,Yes,Yes,Fiber optic,90.28888888888889,0
1,44.0,44.0,Male,0,No,Yes,Yes,No,DSL,22.0,0
27,95.6,2595.25,Female,0,No,No,Yes,Yes,Fiber optic,92.6875,0
27,84.8,2309.55,Male,1,Yes,No,Yes,Yes,DSL,82.48392857142858,0
2,44.3,89.3,Female,1,No,No,Yes,No,DSL,29.766666666666666,0
19,19.9,367.55,Female,0,No,No,Yes,No,No,18.3775,0
42,95.05,3944.5,Female,1,Yes,No,Yes,Yes,Fiber optic,91.73255813953489,0
66,90.05,5965.95,Female,0,No,No,Yes,Yes,DSL,89.04402985074627,0
33,109.9,3694.7,Male,1,Yes,No,Yes,Yes,Fiber optic,108.66764705882352,0
34,73.95,2524.45,Female,0,No,No,Yes,No,Fiber optic,72.12714285714286,1
33,54.6,1803.7,Male,1,No,No,No,No phone service,DSL,53.050000000000004,0
23,20.05,415.1,Female,0,Yes,Yes,Yes,No,No,17.295833333333334,0
32,19.75,624.15,Female,0,No,No,Yes,No,No,18.913636363636364,0
11,20.05,237.7,Female,0,No,No,Yes,No,No,19.808333333333334,0
69,99.45,7007.6,Male,0,Yes,Yes,Yes,Yes,Fiber optic,100.10857142857144,1
68,55.9,3848.8,Female,0,Yes,No,Yes,No,DSL,55.77971014492754,0
20,19.7,419.4,Male,0,No,No,Yes,No,No,19.97142857142857,0
72,19.8,1468.75,Male,0,No,No,Yes,No,No,20.11986301369863,0
60,95.4,5812.0,Male,0,Yes,Yes,Yes,Yes,Fiber optic,95.27868852459017,0
32,93.95,2861.45,Male,1,Yes,Yes,Yes,No,Fiber optic,86.71060606060605,0
1,19.9,19.9,Female,0,No,No,Yes,No,No,9.95,1
1,19.6,19.6,Male,0,No,No,Yes,No,No,9.8,1
3,81.35,233.7,Male,1,No,No,Yes,Yes,Fiber optic,58.425,1
46,24.45,1066.15,Female,0,Yes,No,Yes,Yes,No,22.684042553191492,0
29,74.95,2149.05,Female,0,Yes,No,Yes,Yes,Fiber optic,71.635,0
51,87.35,4473.0,Male,0,No,No,Yes,Yes,Fiber optic,86.01923076923077,0
48,70.65,3545.05,Female,1,Yes,No,Yes,No,Fiber optic,72.34795918367347,0
16,73.25,1195.75,Female,0,Yes,Yes,Yes,No,Fiber optic,70.33823529411765,0
70,98.7,6858.9,Male,0,Yes,No,Yes,Yes,Fiber optic,96.60422535211266,0
40,24.8,1024.7,Female,0,Yes,Yes,Yes,Yes,No,24.992682926829268,0
22,83.3,1845.9,Female,0,Yes,Yes,Yes,No,Fiber optic,80.25652173913043,1
1,75.3,75.3,Female,1,No,No,Yes,No,Fiber optic,37.65,1
5,24.3,132.25,Female,0,Yes,Yes,Yes,Yes,No,22.041666666666668,0
7,69.85,515.45,Female,0,No,No,Yes,No,Fiber optic,64.43125,0
29,100.55,2830.45,Male,0,No,Yes,Yes,Yes,Fiber optic,94.34833333333333,0
44,25.7,1110.5,Male,0,Yes,Yes,Yes,Yes,No,24.677777777777777,0
10,40.7,449.3,Female,0,No,No,No,No phone service,DSL,40.845454545454544,0
55,51.65,2838.55,Female,1,Yes,No,Yes,Yes,DSL,50.68839285714286,0
52,105.1,5376.4,Male,1,Yes,No,Yes,Yes,Fiber optic,101.44150943396225,0
10,85.95,858.6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,78.05454545454546,0
18,75.6,1395.05,Male,0,No,No,Yes,Yes,Fiber optic,73.42368421052632,0
68,58.25,3975.7,Female,0,Yes,No,Yes,Yes,DSL,57.618840579710145,0
61,19.4,1182.55,Female,0,Yes,Yes,Yes,No,No,19.073387096774194,1
72,65.2,4784.45,Female,0,Yes,Yes,No,No phone service,DSL,65.5404109589041,0
2,53.45,119.5,Male,0,No,No,Yes,No,DSL,39.833333333333336,0
12,45.4,518.9,Male,0,No,No,Yes,No,DSL,39.91538461538461,1
41,19.75,899.45,Male,0,Yes,No,Yes,No,No,21.41547619047619,0
26,44.45,1183.8,Female,0,No,No,No,No phone service,DSL,43.84444444444444,0
36,20.85,720.05,Male,0,Yes,No,Yes,No,No,19.46081081081081,0
72,114.05,8468.2,Male,0,Yes,Yes,Yes,Yes,Fiber optic,116.00273972602741,0
35,89.85,3161.2,Male,0,Yes,No,Yes,Yes,Fiber optic,87.8111111111111,0
1,55.05,55.05,Male,0,No,No,Yes,No,DSL,27.525,0
16,112.95,1882.55,Female,0,Yes,Yes,Yes,Yes,Fiber optic,110.73823529411764,0
49,101.55,5070.4,Female,1,No,No,Yes,Yes,Fiber optic,101.40799999999999,0
54,114.65,6049.5,Female,0,Yes,No,Yes,Yes,Fiber optic,109.99090909090908,0
18,64.8,1166.7,Female,0,No,Yes,Yes,Yes,DSL,61.40526315789474,0
36,80.4,2937.65,Female,0,Yes,No,Yes,No,Fiber optic,79.39594594594595,0
60,105.9,6396.45,Female,0,No,No,Yes,Yes,Fiber optic,104.85983606557377,1
1,69.55,69.55,Female,0,No,No,Yes,No,Fiber optic,34.775,1
52,25.05,1270.25,Female,0,Yes,Yes,Yes,Yes,No,23.96698113207547,0
8,94.75,759.55,Male,0,Yes,Yes,Yes,No,Fiber optic,84.39444444444445,0
72,105.5,7611.55,Male,0,Yes,Yes,Yes,No,Fiber optic,104.26780821917808,0
64,24.7,1642.75,Female,0,No,No,Yes,Yes,No,25.273076923076925,0
22,69.75,1545.4,Female,1,No,No,Yes,No,DSL,67.19130434782609,0
60,60.2,3582.4,Male,0,Yes,No,No,No phone service,DSL,58.72786885245902,0
28,81.05,2227.1,Female,0,Yes,Yes,Yes,No,Fiber optic,76.79655172413793,1
61,24.4,1417.9,Female,0,Yes,No,Yes,Yes,No,22.86935483870968,0
24,104.15,2494.65,Female,0,No,No,Yes,Yes,Fiber optic,99.786,0
28,92.9,2768.35,Male,0,Yes,Yes,Yes,No,Fiber optic,95.4603448275862,0
30,80.8,2369.3,Female,0,Yes,Yes,Yes,No,DSL,76.42903225806452,0
2,20.0,38.0,Male,0,Yes,No,Yes,No,No,12.666666666666666,0
1,75.1,75.1,Male,0,No,No,Yes,Yes,Fiber optic,37.55,0
6,19.65,100.9,Male,0,No,Yes,Yes,No,No,14.414285714285715,0
24,69.45,1614.05,Female,0,Yes,No,Yes,No,DSL,64.562,0
4,101.15,385.9,Male,0,Yes,Yes,Yes,Yes,Fiber optic,77.17999999999999,1
7,99.8,673.25,Male,0,No,No,Yes,Yes,Fiber optic,84.15625,1
72,116.05,8404.9,Male,1,Yes,No,Yes,Yes,Fiber optic,115.13561643835617,0
70,40.05,2799.75,Male,0,No,No,No,No phone service,DSL,39.433098591549296,0
64,102.1,6538.45,Male,1,Yes,No,Yes,Yes,Fiber optic,100.59153846153846,0
72,89.7,6588.95,Male,0,Yes,Yes,Yes,Yes,Fiber optic,90.2595890410959,0
44,19.9,868.1,Female,0,No,Yes,Yes,No,No,19.29111111111111,0
13,55.95,734.35,Female,0,Yes,Yes,Yes,No,DSL,52.45357142857143,1
17,20.65,330.6,Female,1,No,No,Yes,No,No,18.366666666666667,0
1,55.0,55.0,Male,0,No,No,Yes,No,DSL,27.5,1
9,70.05,564.4,Male,0,Yes,No,Yes,No,DSL,56.44,0
24,53.6,1315.35,Male,0,Yes,No,Yes,No,DSL,52.614,0
1,74.7,74.7,Female,0,Yes,Yes,Yes,No,Fiber optic,37.35,1
24,80.25,1861.5,Male,0,No,No,Yes,Yes,Fiber optic,74.46,1
35,76.05,2747.2,Male,1,Yes,Yes,Yes,No,DSL,76.3111111111111,0
7,75.7,554.05,Female,0,Yes,Yes,Yes,No,DSL,69.25625,0
5,96.1,453.4,Male,0,No,No,Yes,No,Fiber optic,75.56666666666666,1
15,69.0,994.8,Female,0,No,Yes,Yes,No,Fiber optic,62.175,1
11,19.65,225.75,Male,0,Yes,Yes,Yes,No,No,18.8125,0
48,45.3,2145.0,Female,0,Yes,No,No,No phone service,DSL,43.775510204081634,1
20,81.45,1671.6,Female,1,No,No,Yes,No,Fiber optic,79.6,0
72,108.5,8003.8,Female,0,Yes,No,Yes,Yes,Fiber optic,109.64109589041097,0
8,83.55,680.05,Female,0,Yes,Yes,Yes,No,Fiber optic,75.5611111111111,1
72,84.5,6130.85,Male,0,Yes,Yes,Yes,Yes,Fiber optic,83.98424657534247,0
15,100.15,1415.0,Female,0,No,No,Yes,Yes,Fiber optic,88.4375,0
72,88.6,6201.95,Male,0,No,No,Yes,Yes,DSL,84.95821917808219,0
0,52.55,2283.3004408418656,Female,0,Yes,Yes,No,No phone service,DSL,2283.3004408418656,0
1,74.35,74.35,Male,0,No,Yes,Yes,Yes,Fiber optic,37.175,1
63,104.8,6597.25,Male,0,Yes,Yes,Yes,Yes,Fiber optic,103.08203125,0
2,59.0,114.15,Female,0,No,No,Yes,No,DSL,38.050000000000004,0
2,74.4,139.4,Female,0,Yes,No,Yes,No,Fiber optic,46.46666666666667,1
61,64.05,3902.6,Male,1,Yes,No,Yes,Yes,DSL,62.94516129032258,0
1,20.4,20.4,Male,0,No,No,Yes,No,No,10.2,0
22,43.75,903.6,Male,0,No,No,No,No phone service,DSL,39.28695652173913,1
28,60.9,1785.65,Male,0,Yes,No,Yes,No,DSL,61.574137931034485,0
70,19.8,1397.65,Female,0,Yes,No,Yes,No,No,19.685211267605634,0
5,28.45,131.05,Female,1,No,No,No,No phone service,DSL,21.84166666666667,1
12,99.7,1238.45,Female,0,No,No,Yes,Yes,Fiber optic,95.26538461538462,1
34,116.25,3899.05,Male,0,No,No,Yes,Yes,Fiber optic,111.40142857142858,0
71,80.7,5676.0,Female,1,Yes,No,Yes,Yes,Fiber optic,78.83333333333333,0
70,65.2,4543.15,Female,0,Yes,Yes,Yes,Yes,DSL,63.98802816901408,0
52,84.05,4326.8,Female,0,Yes,Yes,Yes,No,Fiber optic,81.63773584905661,0
69,79.45,5502.55,Male,0,No,Yes,Yes,Yes,DSL,78.60785714285714,0
20,94.1,1782.4,Female,1,No,No,Yes,Yes,Fiber optic,84.87619047619049,1
11,78.0,851.8,Male,0,No,Yes,Yes,Yes,Fiber optic,70.98333333333333,0
2,94.2,167.5,Male,0,Yes,No,Yes,No,Fiber optic,55.833333333333336,1
6,80.5,502.85,Female,0,Yes,Yes,Yes,Yes,Fiber optic,71.83571428571429,1
1,19.85,19.85,Female,0,No,No,Yes,No,No,9.925,0
20,94.3,1818.3,Male,1,Yes,Yes,Yes,No,Fiber optic,86.58571428571429,0
61,106.45,6300.15,Male,0,No,No,Yes,Yes,Fiber optic,101.61532258064516,0
5,74.35,334.8,Female,1,Yes,No,Yes,Yes,Fiber optic,55.800000000000004,1
56,105.45,5916.95,Female,0,No,No,Yes,Yes,Fiber optic,103.80614035087719,0
30,95.0,2852.4,Male,0,No,No,Yes,Yes,Fiber optic,92.01290322580645,0
40,104.8,4131.95,Male,0,No,No,Yes,Yes,Fiber optic,100.77926829268293,1
28,54.3,1546.3,Female,0,No,No,Yes,No,DSL,53.320689655172416,0
5,70.05,302.6,Female,1,Yes,No,Yes,No,Fiber optic,50.43333333333334,0
27,75.2,1929.35,Female,1,Yes,No,Yes,No,Fiber optic,68.90535714285714,1
12,20.05,265.45,Male,0,No,No,Yes,No,No,20.41923076923077,0
67,105.4,6989.45,Male,0,Yes,Yes,Yes,Yes,Fiber optic,102.7860294117647,0
29,51.6,1442.0,Male,1,Yes,No,Yes,Yes,DSL,48.06666666666667,0
55,85.5,4713.4,Male,0,Yes,Yes,Yes,Yes,Fiber optic,84.16785714285713,0
23,75.6,1758.6,Female,0,No,No,Yes,Yes,Fiber optic,73.27499999999999,1
34,100.05,3480.0,Male,0,Yes,No,Yes,Yes,Fiber optic,99.42857142857143,1
52,91.25,4738.3,Male,0,No,No,Yes,No,Fiber optic,89.40188679245283,0
72,115.75,8399.15,Male,1,Yes,Yes,Yes,Yes,Fiber optic,115.05684931506849,0
58,94.7,5430.35,Male,0,Yes,Yes,Yes,Yes,Fiber optic,92.03983050847458,0
35,19.6,686.95,Male,0,Yes,Yes,Yes,No,No,19.081944444444446,0
56,99.9,5706.3,Female,1,No,No,Yes,Yes,Fiber optic,100.11052631578947,0
24,21.1,490.65,Female,0,Yes,Yes,Yes,No,No,19.625999999999998,0
70,20.05,1360.25,Male,0,Yes,Yes,Yes,No,No,19.158450704225352,0
2,79.95,174.45,Male,0,No,No,Yes,No,Fiber optic,58.15,0
68,107.15,7379.8,Male,1,Yes,Yes,Yes,Yes,Fiber optic,106.9536231884058,0
1,85.0,85.0,Female,0,No,No,Yes,Yes,Fiber optic,42.5,1
12,89.55,1021.75,Male,0,No,No,Yes,Yes,Fiber optic,78.59615384615384,0
63,81.55,5029.05,Female,0,Yes,No,Yes,Yes,Fiber optic,78.57890625,0
33,58.45,1955.4,Female,0,Yes,Yes,Yes,No,DSL,57.51176470588236,0
69,95.65,6744.2,Female,0,Yes,No,Yes,No,Fiber optic,96.34571428571428,0
60,80.6,4946.7,Female,0,Yes,Yes,Yes,No,DSL,81.09344262295082,0
72,113.1,8248.5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,112.9931506849315,0
11,58.95,601.6,Female,0,No,No,Yes,Yes,DSL,50.13333333333333,0
1,19.55,19.55,Female,0,No,No,Yes,No,No,9.775,0
10,86.05,834.1,Male,0,No,No,Yes,Yes,Fiber optic,75.82727272727273,1
13,45.55,597.0,Male,0,No,No,No,No phone service,DSL,42.642857142857146,1
34,78.95,2647.2,Male,0,Yes,Yes,Yes,No,Fiber optic,75.63428571428571,0
39,86.3,3266.0,Male,0,Yes,Yes,Yes,No,Fiber optic,81.65,1
65,105.05,6744.25,Female,0,No,No,Yes,Yes,Fiber optic,102.18560606060606,0
50,101.9,5265.5,Male,1,Yes,No,Yes,Yes,Fiber optic,103.24509803921569,0
15,19.75,311.6,Male,0,No,No,Yes,No,No,19.475,0
72,110.3,7966.9,Male,0,Yes,Yes,Yes,Yes,Fiber optic,109.13561643835617,0
72,115.6,8220.4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,112.60821917808218,0
55,19.35,1153.25,Male,0,Yes,Yes,Yes,No,No,20.59375,0
23,25.6,514.75,Female,0,Yes,Yes,Yes,Yes,No,21.447916666666668,0
32,80.35,2596.15,Male,0,No,No,Yes,Yes,Fiber optic,78.67121212121212,1
56,68.75,3808.0,Female,0,Yes,Yes,Yes,Yes,DSL,66.80701754385964,0
1,19.9,19.9,Female,0,No,No,Yes,No,No,9.95,0
38,70.6,2708.2,Male,0,No,No,Yes,No,DSL,69.44102564102563,0
11,70.2,760.05,Male,0,No,No,Yes,No,Fiber optic,63.3375,0
1,49.3,49.3,Male,0,No,No,Yes,No,DSL,24.65,0
56,107.25,6033.3,Male,0,Yes,No,Yes,Yes,Fiber optic,105.84736842105264,0
3,23.6,89.05,Male,0,Yes,No,Yes,Yes,No,22.2625,0
7,69.7,516.15,Male,0,Yes,Yes,Yes,No,DSL,64.51875,0
59,99.5,5861.75,Male,0,Yes,Yes,Yes,Yes,Fiber optic,97.69583333333334,0
7,64.3,445.95,Male,0,No,No,Yes,No,DSL,55.74375,0
71,70.85,4973.4,Male,0,Yes,Yes,Yes,No,DSL,69.07499999999999,0
15,101.9,1667.25,Male,0,Yes,Yes,Yes,No,Fiber optic,104.203125,0
71,73.5,5357.75,Male,0,Yes,No,Yes,Yes,DSL,74.41319444444444,0
35,100.25,3527.6,Female,0,No,No,Yes,Yes,Fiber optic,97.98888888888888,1
11,40.4,422.6,Female,0,No,No,No,No phone service,DSL,35.21666666666667,0
60,19.25,1103.25,Female,0,Yes,Yes,Yes,No,No,18.08606557377049,0
47,59.6,2754.0,Male,1,No,No,Yes,Yes,DSL,57.375,0
11,64.9,697.25,Female,0,No,No,Yes,No,DSL,58.104166666666664,0
56,100.3,5614.45,Male,0,Yes,No,Yes,Yes,Fiber optic,98.49912280701754,1
28,110.85,3204.4,Female,1,Yes,No,Yes,Yes,Fiber optic,110.49655172413793,0
61,81.05,4747.65,Male,0,Yes,No,Yes,No,DSL,76.57499999999999,0
31,98.05,3082.1,Male,0,Yes,Yes,Yes,Yes,Fiber optic,96.315625,0
9,70.5,597.9,Male,0,No,No,Yes,No,Fiber optic,59.79,0
35,94.55,3365.4,Male,1,Yes,No,Yes,Yes,Fiber optic,93.48333333333333,0
2,19.65,38.8,Male,0,No,No,Yes,No,No,12.933333333333332,0
12,19.0,233.55,Female,0,Yes,Yes,Yes,No,No,17.965384615384615,1
1,75.3,75.3,Female,0,No,No,Yes,No,Fiber optic,37.65,1
4,89.2,346.2,Female,1,No,No,Yes,Yes,Fiber optic,69.24,1
1,19.0,19.0,Female,0,Yes,Yes,Yes,No,No,9.5,0
3,20.0,61.7,Female,0,No,No,Yes,No,No,15.425,0
1,85.7,85.7,Female,1,No,No,Yes,Yes,Fiber optic,42.85,1
52,63.25,3342.45,Male,0,No,No,Yes,No,DSL,63.06509433962264,0
5,20.1,85.1,Male,0,Yes,Yes,Yes,No,No,14.183333333333332,0
72,99.15,7422.1,Male,0,Yes,No,Yes,Yes,Fiber optic,101.67260273972603,0
71,90.4,6668.05,Male,0,Yes,Yes,Yes,Yes,DSL,92.61180555555556,0
72,111.9,8071.05,Male,0,Yes,No,Yes,Yes,Fiber optic,110.56232876712329,0
46,24.9,1174.8,Male,0,Yes,Yes,Yes,Yes,No,24.995744680851065,0
63,83.5,5435.0,Male,0,Yes,Yes,Yes,Yes,DSL,84.921875,0
30,84.3,2438.6,Male,0,No,No,Yes,No,Fiber optic,78.66451612903225,0
1,45.6,45.6,Male,0,No,No,Yes,No,DSL,22.8,0
12,61.65,713.75,Female,0,No,No,Yes,Yes,DSL,54.90384615384615,1
16,54.85,916.15,Male,0,No,No,No,No phone service,DSL,53.891176470588235,0
4,65.55,237.2,Male,0,No,No,Yes,Yes,DSL,47.44,0
51,90.35,4614.55,Male,0,Yes,No,Yes,Yes,Fiber optic,88.74134615384615,0
65,20.4,1414.45,Male,0,Yes,No,Yes,No,No,21.43106060606061,0
16,74.55,1170.5,Male,0,No,No,Yes,No,Fiber optic,68.8529411764706,0
2,19.95,47.7,Male,0,No,No,Yes,No,No,15.9,0
66,74.25,4859.25,Female,0,Yes,Yes,Yes,Yes,Fiber optic,72.52611940298507,0
46,108.65,4903.2,Male,0,No,No,Yes,Yes,Fiber optic,104.32340425531915,0
32,109.55,3608.0,Female,0,No,No,Yes,Yes,Fiber optic,109.33333333333333,0
72,86.65,6094.25,Male,0,Yes,No,Yes,Yes,DSL,83.48287671232876,0
38,81.0,3084.9,Male,0,Yes,Yes,Yes,No,DSL,79.10000000000001,0
51,47.85,2356.75,Male,0,No,Yes,Yes,No,DSL,45.32211538461539,0
72,114.55,8306.05,Male,0,Yes,Yes,Yes,Yes,Fiber optic,113.78150684931506,0
65,105.25,6786.4,Female,1,Yes,No,Yes,Yes,Fiber optic,102.82424242424241,1
9,29.95,248.95,Male,0,Yes,Yes,No,No phone service,DSL,24.895,1
9,65.0,663.05,Female,0,Yes,Yes,Yes,No,DSL,66.30499999999999,1
66,20.55,1357.1,Male,0,No,Yes,Yes,No,No,20.255223880597015,0
44,109.8,4860.35,Female,1,No,No,Yes,Yes,Fiber optic,108.00777777777779,0
50,69.5,3418.2,Male,0,No,No,Yes,Yes,DSL,67.0235294117647,0
15,48.85,631.4,Female,0,No,No,Yes,Yes,DSL,39.4625,0
8,25.25,186.3,Male,0,No,No,No,No phone service,DSL,20.700000000000003,0
66,102.85,6976.75,Female,1,No,No,Yes,Yes,Fiber optic,104.13059701492537,0
57,87.55,4884.85,Female,0,No,No,Yes,Yes,Fiber optic,84.22155172413794,0
7,78.55,522.95,Female,0,No,No,Yes,Yes,Fiber optic,65.36875,0
10,34.55,362.6,Male,1,Yes,Yes,No,No phone service,DSL,32.96363636363637,0
62,92.05,5755.8,Female,0,No,No,Yes,Yes,Fiber optic,91.36190476190477,0
40,85.05,3355.65,Male,0,Yes,Yes,Yes,No,Fiber optic,81.84512195121951,0
20,19.7,406.95,Female,0,No,No,Yes,No,No,19.378571428571426,0
7,20.0,137.6,Female,0,No,No,Yes,No,No,17.2,1
25,95.15,2395.7,Female,0,Yes,No,Yes,No,Fiber optic,92.14230769230768,0
23,84.25,1968.1,Male,0,Yes,No,Yes,Yes,Fiber optic,82.00416666666666,0
66,104.6,6819.45,Female,1,Yes,No,Yes,Yes,Fiber optic,101.78283582089551,0
72,111.65,7943.45,Female,1,No,No,Yes,Yes,Fiber optic,108.81438356164384,0
49,90.05,4547.25,Male,1,Yes,No,Yes,Yes,Fiber optic,90.945,1
43,110.75,4687.9,Male,1,Yes,Yes,Yes,Yes,Fiber optic,106.54318181818181,1
46,55.0,2473.95,Female,0,Yes,No,Yes,Yes,DSL,52.63723404255319,0
72,89.85,6562.9,Male,0,Yes,Yes,Yes,Yes,DSL,89.90273972602739,0
10,20.35,176.3,Male,0,No,No,Yes,No,No,16.027272727272727,0
40,54.55,2236.2,Female,0,No,No,No,No phone service,DSL,54.541463414634144,0
65,105.5,6985.65,Female,0,Yes,Yes,Yes,Yes,Fiber optic,105.84318181818182,1
31,99.45,3109.9,Male,0,No,No,Yes,No,Fiber optic,97.184375,0
68,70.9,4911.35,Female,0,Yes,No,Yes,Yes,DSL,71.17898550724638,0
56,104.55,5794.65,Male,1,Yes,Yes,Yes,Yes,Fiber optic,101.66052631578947,1
10,85.25,855.3,Male,0,Yes,No,Yes,Yes,Fiber optic,77.75454545454545,1
68,25.4,1620.2,Male,0,Yes,Yes,Yes,Yes,No,23.481159420289856,0
43,56.15,2499.3,Female,0,Yes,Yes,Yes,No,DSL,56.80227272727273,1
1,89.55,89.55,Male,0,No,No,Yes,No,Fiber optic,44.775,1
49,89.85,4287.2,Female,1,No,No,Yes,No,Fiber optic,85.744,0
15,25.25,394.85,Female,0,Yes,Yes,Yes,Yes,No,24.678125,0
20,94.55,1899.65,Male,1,Yes,No,Yes,Yes,Fiber optic,90.45952380952382,1
1,45.7,45.7,Male,0,No,No,Yes,No,DSL,22.85,1
50,69.65,3442.15,Male,0,Yes,Yes,Yes,Yes,DSL,67.49313725490197,0
2,89.5,161.5,Female,1,No,No,Yes,Yes,Fiber optic,53.833333333333336,1
24,70.0,1732.6,Male,1,No,No,Yes,No,Fiber optic,69.304,0
3,69.55,222.3,Female,0,No,No,Yes,No,Fiber optic,55.575,1
1,74.6,74.6,Female,0,No,No,Yes,No,Fiber optic,37.3,1
35,20.1,655.3,Male,0,Yes,Yes,Yes,No,No,18.202777777777776,0
17,24.8,475.25,Female,0,No,No,Yes,Yes,No,26.40277777777778,0
8,19.65,164.3,Female,1,No,No,Yes,No,No,18.255555555555556,1
10,95.1,865.1,Male,0,No,No,Yes,No,Fiber optic,78.64545454545454,0
